scenario_name,density,region_radius_m,coherence,seed,frequency_khz,mean_abs_v,var_v,rms_abs_v,p90_abs_v,p95_abs_v,p99_abs_v,exceedance_probability,exceedance_threshold_v,sample_size,exceedance_probability_fixed_tau03,exceedance_tau_fixed_v
coherence_sweep,12.0,500.0,0.0,7,40.0,0.07967750919958348,0.002269747557325193,0.09283454653077648,0.14160851273456726,0.1711735460021953,0.22926812118540216,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,41.0,0.07973509249594399,0.002263811863069844,0.09285201580152466,0.13973108493861613,0.17256144543776986,0.22333527437038225,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,42.0,0.07974384179070747,0.0022608258961776826,0.09284344995592884,0.13896142635734196,0.1712977454492555,0.23177571869748834,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,43.0,0.07988210738172447,0.0022789289928813725,0.09305955121655558,0.140086246836965,0.17482340544456682,0.23026488160026531,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,44.0,0.07985724542617859,0.002261600918699683,0.09294504056568378,0.1395857213676642,0.17045825510158885,0.2265380590636497,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,45.0,0.0800680009086367,0.002304600642181816,0.09335676414533262,0.14088068712025886,0.17264416182641815,0.22571819273320565,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,46.0,0.07998427041240079,0.0022851272565860134,0.0931805278477755,0.13989255604953785,0.17266556849526069,0.2253189747882044,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,47.0,0.08003675515480776,0.0023135106523644424,0.09337768913437026,0.14220993859212966,0.17467526128113722,0.22999719204795394,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,48.0,0.080229348119705,0.0023138826158864,0.09354480699429131,0.14059517953408276,0.17624100686798422,0.22654106006084557,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,49.0,0.08028125874177792,0.002336013264592165,0.09370749046771266,0.1406333341374053,0.1761515973147955,0.23245606589936318,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,50.0,0.08028840050218167,0.002316395799083334,0.09360888341542195,0.14226870453586496,0.17495597157466763,0.2283464937522466,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,51.0,0.08033141143541653,0.002339940818096517,0.09377140545658194,0.1426564688295638,0.17774992726601815,0.2335528039758812,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,52.0,0.08056773104163337,0.002352978382552475,0.09404327550521328,0.1439514994458759,0.1779216541711858,0.2310994176836316,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,53.0,0.08070905836806573,0.0023945507304443344,0.09438486548755672,0.14341788187922733,0.17481902116190667,0.23787455721185227,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,54.0,0.08066692705430756,0.002384716394722494,0.09429670999089773,0.14477772863206462,0.1743669393550442,0.23882594438216093,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,55.0,0.08070218105316375,0.002376878732459963,0.09428531571351705,0.14352203595682683,0.1719796151925766,0.23005178644949667,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,56.0,0.08099345904435772,0.002416345964592977,0.09474326557894776,0.14646947026747686,0.16959543623775142,0.23368408307929264,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,57.0,0.08096816330886297,0.002387973110040189,0.0945717536035517,0.1450807804896882,0.1739016511205703,0.23308893696309935,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,58.0,0.0812917894376719,0.0024218983376610177,0.09502764528093813,0.14534889474480206,0.1714155225086259,0.233941122504232,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,59.0,0.08152346795575806,0.0024592070728969204,0.09542160604616981,0.14663555671138442,0.1712295221261291,0.2350171475555239,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,60.0,0.08146581990233018,0.0024182069543013415,0.09515716876126694,0.14280521712370642,0.169515491323741,0.23572705760143092,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,61.0,0.08176534829268614,0.002442417940597306,0.09554051560475052,0.14352791786149915,0.16943995809758317,0.23629609407520916,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,62.0,0.08202513547762892,0.0024885618060798637,0.09600356585149972,0.14444842203414224,0.17355078437827476,0.2358868854772626,0.0,1.0,1024,0.001953125,0.3
coherence_sweep,12.0,500.0,0.0,7,63.0,0.08197301732952801,0.0024902930688486557,0.09596806051471372,0.14450735383284996,0.171144940233059,0.23614358775266225,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,64.0,0.08208490051913671,0.002443796965968377,0.09582133300682551,0.14373495955229823,0.17300417816537486,0.23015569896735386,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,65.0,0.08247516743406699,0.0025059783440883744,0.09647865871458702,0.14525934623096282,0.17503518611218224,0.23360924936160166,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,66.0,0.08254843404873148,0.002493423019882444,0.09647625087958286,0.14449637878244836,0.17207138498145894,0.2344127837429085,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,67.0,0.08278785807157199,0.0025329863878560933,0.09688558113535183,0.14258095630208578,0.1749863482212275,0.23529460020488738,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,68.0,0.08304046308452148,0.0025483878027539215,0.09718079188834436,0.14735136789629322,0.1750712982352241,0.2343876432768291,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,69.0,0.08328183030820953,0.0025984688692203602,0.09764390471865496,0.14464310706546224,0.17621808991435806,0.2329512774703687,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,70.0,0.08339311995110217,0.0026191329650409904,0.09784449611613269,0.14541670346898455,0.1771763177712094,0.23881061177428997,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,71.0,0.08379570904775487,0.0026479330658948784,0.09833439846112278,0.1468943886703911,0.17594634227193545,0.23531409981144016,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,72.0,0.08390310711860502,0.002663600220300943,0.0985054902249466,0.15004117399690017,0.1759836270125662,0.23765846418972125,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,73.0,0.08383415628397925,0.002632294275437962,0.09828763928025039,0.14777544608583454,0.17268180471482641,0.23965624572311295,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,74.0,0.08418685225358323,0.00272844426877804,0.09907507436860541,0.148696468085947,0.18047421562938862,0.24302723994352313,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,75.0,0.08432359517456163,0.0027048552484628184,0.09907231677732267,0.1486801179085205,0.18029372271414504,0.23739786421461456,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,76.0,0.08455717819355907,0.0027291603250512225,0.09939354460481084,0.148148583118007,0.18190133860392094,0.2412737400779884,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,77.0,0.08486264234100747,0.0027811572338422414,0.09991408959170872,0.14952974506186448,0.1818276384476186,0.2402752994993353,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,78.0,0.08483405544860625,0.002765527217654405,0.09981154332797187,0.14889560731834425,0.18294584392659732,0.24490965959262195,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,79.0,0.08507769626325805,0.002845508191578688,0.10041774042987563,0.1511055739763738,0.18276550562892108,0.24119092597455055,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,80.0,0.08533473265392683,0.0028345417863554568,0.10058110351091115,0.14963358528008663,0.18283312824592937,0.24560897322576702,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,81.0,0.08541686265650783,0.0028987141391462494,0.10096907727233606,0.15128440450448435,0.18475284931433192,0.24236201039560273,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,82.0,0.08540659212534137,0.0028599740151220234,0.10076834817335474,0.15057832047122727,0.18301776650333784,0.24231593588979403,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,83.0,0.08573758541210082,0.0029227800744563467,0.10135932925366875,0.15097386770025883,0.18596082776208897,0.24847332983084106,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,84.0,0.0860101579517794,0.003004702539611184,0.10199240074878728,0.1510405867874249,0.1828894110324101,0.2506515107422564,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,85.0,0.08610587295886989,0.0029934194689590606,0.10201784562990977,0.15151715646614272,0.18441937444410283,0.250584838573469,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,86.0,0.08632987494636392,0.003002647117391644,0.10225211208403705,0.1504561208610086,0.1880359554854187,0.24888712015409173,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,87.0,0.08668401531051455,0.0030942922181712166,0.10299713941913502,0.15482532564652945,0.18851050953262177,0.2502228717618871,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,88.0,0.08667692739489782,0.0030863379550754868,0.10295255071000367,0.1529310234605277,0.19103855058231328,0.25037936260137306,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,89.0,0.08675483943006994,0.003087499933673923,0.10302379384497128,0.1552860172765403,0.18651892108482507,0.25722964987729247,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,90.0,0.08711773147449942,0.0031262766886588998,0.10351703157414188,0.15511004585537674,0.1932225811352014,0.25698984953402326,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,91.0,0.08727440079615696,0.0031080984621666106,0.1035611872107251,0.15486387217403758,0.19244120165585776,0.26080799442751007,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,92.0,0.08746913809495578,0.0031231059240524684,0.10379766877501109,0.15512044231188477,0.1956770650865609,0.24989588684724956,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,93.0,0.08763984760548915,0.0031535994068896582,0.10408814675650163,0.15509041595554504,0.1951009216074721,0.26005408601756747,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,94.0,0.0878749148497585,0.0031891365007867944,0.10445638879761783,0.15596430294586028,0.19846086250985287,0.25152789997390246,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,95.0,0.08791315832084669,0.003210034933286842,0.10458851915594321,0.15545415925044215,0.1970591384023088,0.25599716189491256,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,96.0,0.08830304620965794,0.003202166245751203,0.10487895029821852,0.15619627973102354,0.19792125113404332,0.2552494003924567,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,97.0,0.08841470500482089,0.003227987546304614,0.1050958971958188,0.15957590977842562,0.19832425927606304,0.2544886772329974,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,98.0,0.08867687050282883,0.003261826667010271,0.10547707821695548,0.1586921549675891,0.19792525056622556,0.25771828560902077,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,99.0,0.08875221908146448,0.0032593789225127423,0.10552883641165105,0.1603573559266691,0.19877634775451558,0.2549261023403061,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,100.0,0.08890466608270886,0.0032882060095153444,0.10579341029002377,0.15993397237792506,0.19558646797565826,0.2594183083682734,0.0,1.0,1024,0.0029296875,0.3
coherence_sweep,12.0,500.0,0.0,7,101.0,0.08919174229588216,0.003321197324039678,0.10619022656447594,0.1619741784948575,0.19603089749112856,0.2534783176201363,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,102.0,0.08921563975494762,0.003327032265013735,0.10623776466915295,0.16137862195357489,0.19718200784025686,0.26071125194100236,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,103.0,0.08936318869398402,0.003351038055082896,0.10647449247890073,0.16353994799641042,0.19866200883300145,0.2609541063906281,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,104.0,0.08957056936578026,0.0033430174912758392,0.10661099562327467,0.16402645144278866,0.19890708787413572,0.2666549491050504,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,105.0,0.08974217693526906,0.003387490766684115,0.10696330720282192,0.16458202159428043,0.19952465654890372,0.2638766723430602,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,106.0,0.0897559093236109,0.0034072953699919744,0.1070673555688205,0.16591783943323035,0.19787105971331773,0.2711082199279049,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,107.0,0.08983124456414444,0.0034277973171037207,0.10722616199905156,0.16605316732018083,0.19771154384740697,0.272983249377112,0.0,1.0,1024,0.00390625,0.3
coherence_sweep,12.0,500.0,0.0,7,108.0,0.08974575072392486,0.003429070276848452,0.10716048735354516,0.16537823910316538,0.1973734834126883,0.26574834114789914,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,109.0,0.08999584775095926,0.003438400432871307,0.1074134677090594,0.16620118328857822,0.19940857793067246,0.2671819682780977,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,110.0,0.08995759072434606,0.0034621021195571,0.10749172176724146,0.16492178347732322,0.1998295481292314,0.271287535843793,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,111.0,0.09012797962354067,0.0034571164688299424,0.10761119449133211,0.1683448719810998,0.1989065329224501,0.272491955800843,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,112.0,0.09016713726730365,0.0035158107460510385,0.10791627953664737,0.16704014256864805,0.20345977500432544,0.27325793773300816,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,113.0,0.09027502103405335,0.003549749216782432,0.10816343485430373,0.16899691295129596,0.19976967433393678,0.2688348948884955,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,114.0,0.09021648858339931,0.0035413873324674746,0.10807590917862357,0.16676225012679982,0.19887019818607043,0.2709063351301753,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,115.0,0.09027371210619826,0.0035266739242698114,0.1080556200375648,0.1681859516046392,0.19956072297535876,0.27344704969781847,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,116.0,0.09028774972201213,0.0036139823265213945,0.10847054935043934,0.16567709052879423,0.19923395914859865,0.26443147061461303,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,117.0,0.09043471591351825,0.003614527497658414,0.10859542043759103,0.1689986700092168,0.20298275642018587,0.2709089673118223,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,118.0,0.09052472980292668,0.003673029041880571,0.10893922960886704,0.16682607448655465,0.20137112222425269,0.28204115757615106,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,119.0,0.0906354626873502,0.0036622551541421293,0.10898184367449552,0.1693632911254299,0.20529955893755256,0.2664574214566644,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,120.0,0.09058982592847747,0.003669840150092985,0.10897869843159642,0.16917518758854236,0.20293532368657077,0.26865309362369083,0.0,1.0,1024,0.0078125,0.3
coherence_sweep,12.0,500.0,0.0,7,121.0,0.09056875017487673,0.0036540734675594316,0.10888880555777378,0.16996904624913087,0.20328932805639258,0.27537891466345454,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,122.0,0.09063824726264769,0.0037443376822103767,0.1093600912081516,0.1704177939125212,0.20662301400669564,0.26936197590664424,0.0,1.0,1024,0.0078125,0.3
coherence_sweep,12.0,500.0,0.0,7,123.0,0.09066237381104666,0.0037595667915133095,0.10944968166498827,0.16962446103638187,0.20151497360774362,0.2712977532608216,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,124.0,0.09055694710190548,0.0037176620070121036,0.10917061269146296,0.16889749446056662,0.2018284518407251,0.2776429702084752,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,125.0,0.09077485704449616,0.0037765641818253053,0.1096204308205091,0.17255305518187083,0.2021344535589712,0.2766901001385901,0.0,1.0,1024,0.0078125,0.3
coherence_sweep,12.0,500.0,0.0,7,126.0,0.09089970116714118,0.0038217491677733284,0.10992954489148445,0.17333496127866307,0.2035533690382502,0.2789990386777305,0.0,1.0,1024,0.0048828125,0.3
coherence_sweep,12.0,500.0,0.0,7,127.0,0.09078817356232635,0.003815340812437764,0.10980816577659813,0.17285602491566815,0.20231119463615865,0.277309698106762,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,128.0,0.09089921909913921,0.0038358639043139953,0.10999332678461594,0.17177370106109002,0.20532078306015433,0.2758926440659119,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,129.0,0.09091803322805267,0.0037818931564617612,0.10976329952456354,0.17270798065262183,0.20406498012045704,0.27646225407099134,0.0,1.0,1024,0.0078125,0.3
coherence_sweep,12.0,500.0,0.0,7,130.0,0.0910284019386527,0.0038108147435312006,0.10998629325073245,0.17337856225218404,0.2024199159028988,0.2728481377774711,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,131.0,0.09096629317897198,0.0038109781969514595,0.10993563886053577,0.17356129462092548,0.2054520242871514,0.2819928299746244,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,132.0,0.09120225001646284,0.003793410850583191,0.1100511756350135,0.17369923464018655,0.2091733641207294,0.27216163254995474,0.0,1.0,1024,0.005859375,0.3
coherence_sweep,12.0,500.0,0.0,7,133.0,0.09129273585192381,0.003809995428868224,0.11020144757759473,0.17495479424343346,0.20746711516498736,0.2742618984221583,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,134.0,0.09150310631427803,0.00387630836258008,0.11067577344542097,0.1715146575443481,0.2093396543484441,0.2783095998345354,0.0,1.0,1024,0.0068359375,0.3
coherence_sweep,12.0,500.0,0.0,7,135.0,0.09168763118311676,0.0038881643470165595,0.11088185631106563,0.17389625496992805,0.206125018268334,0.27898294107689064,0.0,1.0,1024,0.0078125,0.3
