realization_id,frequency_hz,Tw_s,delta_f_hz,lambda_per_m2,region_shape,region_R_m,charger_id_within_realization,x_m,y_m,distance_m,I_sh_A,phi_rad,Y_real_S,Y_imag_S,Ztr_real_ohm,Ztr_imag_ohm,denom_real,denom_imag,denom_mag,Vi_real_V,Vi_imag_V,Vagg_real_V,Vagg_imag_V,Vagg_mag_V,denom_mag_min_over_domain,seed
1,20000.0,0.2,5.0,2e-05,disk,500.0,18,-57.173339718242595,81.59354004414308,99.63080121866308,1.136433339764704,2.837727140064485,0.0,0.2764601535159018,0.05608059113356201,0.022432236453424802,0.9937983804663811,0.015504048834047074,0.9939193108838618,-0.06893262418469549,-0.004212972936008211,-0.08702350752629603,0.08506262225243189,0.12169116881121335,0.9748072424801569,20260219
1,20000.0,0.2,5.0,2e-05,disk,500.0,19,258.2080525558448,342.70195085055343,429.0874334229063,1.4616691871923995,0.1155298916204092,0.0,0.2764601535159018,0.004689148810100102,0.001875659524040041,0.9994814548800404,0.0012963627998991826,0.9994822955938896,0.006500179382697278,0.003506789444678856,-0.08702350752629603,0.08506262225243189,0.12169116881121335,0.9748072424801569,20260219
1,20000.0,0.2,5.0,2e-05,disk,500.0,20,218.86872608694705,-26.04236373232483,220.41262206981202,0.779982214591423,0.4292737315370548,0.0,0.2764601535159018,0.019141991173736852,0.007656796469494741,0.9978832008726035,0.005291997818491327,0.9978972330980098,0.01117516777472167,0.011609932239333317,-0.08702350752629603,0.08506262225243189,0.12169116881121335,0.9748072424801569,20260219
1,20000.0,0.2,5.0,2e-05,disk,500.0,21,393.65629289094977,114.14193513748945,409.87029447079476,1.4460032519091255,1.3937553008253847,0.0,0.2764601535159018,0.005275419826864874,0.00211016793074595,0.9994166226499216,0.0014584433751958952,0.9994176867986951,-0.0016493580939297358,0.008053530814859846,-0.08702350752629603,0.08506262225243189,0.12169116881121335,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,1,-189.18798810191456,265.28295695177917,325.8329972411169,0.727252498257976,5.099971315895309,0.0,0.2764601535159018,0.009034106679918481,0.0036136426719673926,0.9990009717921563,0.002497570519609297,0.9990040938355423,0.004908415085282636,-0.005106838341034356,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,2,80.47935353397776,213.2065853826781,227.89026832181355,0.5728954429485251,5.983404428849976,0.0,0.2764601535159018,0.01807801451889778,0.007231205807559111,0.9980008597323371,0.004997850669157182,0.9980133739273213,0.011144808213798523,0.0008454753742769397,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,3,51.14434021235207,-431.4178409404769,434.4388300065954,2.7063842877526185,3.478750775978892,0.0,0.2764601535159018,0.004539139396128166,0.0018156557584512664,0.9994980435302865,0.0012548911742836706,0.9994988313013327,-0.00998339409232303,-0.00869288479388139,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,4,289.62420076636624,-306.69936440940455,421.8372645922704,1.0631798889711332,1.996223153066877,0.0,0.2764601535159018,0.004901301181900203,0.001960520472760081,0.9994579942091297,0.001355014477175801,0.9994589127386729,-0.004046121374628957,0.0038938202448141673,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,5,90.90316016539903,133.92087771358533,161.85853704897144,0.5561386230414324,3.0979942208721414,0.0,0.2764601535159018,0.030880687892576954,0.012352275157030782,0.9965850881138166,0.008537279715458475,0.9966216548900407,-0.017568120505855524,-0.00598498381611809,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,6,41.05095418878972,-434.338442737909,436.2740694561184,0.8793930842633408,6.049948024041986,0.0,0.2764601535159018,0.004488933975338656,0.0017955735901354624,0.9995035954496221,0.0012410113759448722,0.9995043658863912,0.004208463448485429,0.0006189570752481516,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,7,406.46608364082454,141.28306616778502,430.3203248001197,1.1535116223421098,0.1771786717431377,0.0,0.2764601535159018,0.004654103946151091,0.0018616415784604363,0.9994853302834272,0.0012866742914318951,0.9994861584746955,0.004912486559421431,0.00305528465539172,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,8,-181.18748572337526,154.73795211257362,238.27030617924558,0.8537869089184265,4.861514307546357,0.0,0.2764601535159018,0.016718302802720592,0.006687321121088238,0.9981512221762538,0.0046219445593654665,0.998161923088363,0.007719566785746898,-0.013327481372021638,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,9,72.58741953350093,-350.71133174028427,358.14434476280115,1.2695851520992518,3.578569633737085,0.0,0.2764601535159018,0.007310309749227268,0.002924123899690907,0.999191596257792,0.0020210093555201643,0.9991936401473989,-0.00685812414024118,-0.007283382024475282,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,10,-103.4108570820246,-207.64164736635666,231.967366419187,1.6813989209965878,2.754414446566696,0.0,0.2764601535159018,0.01752841214064691,0.007011364856258765,0.9980616369954827,0.004845907511293242,0.9980734011392701,-0.03180174855773362,0.00036659851147797156,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,11,-396.724514332459,193.2642532243196,441.2951527568362,1.214245312654292,2.345356037028993,0.0,0.2764601535159018,0.0043547109638438775,0.0017418843855375509,0.9995184383753674,0.001203904061581659,0.9995191634167514,-0.005209652668328723,0.0023073602957465254,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,12,-324.5610049372244,377.3131734535964,497.69978580212864,0.7762646941107662,3.6062728614813278,0.0,0.2764601535159018,0.0031172695654306717,0.0012469078261722686,0.9996552796709562,0.000861800822609412,0.9996556511492722,-0.001731750934564189,-0.001948888890488539,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,13,190.28980830304258,-33.82212040477273,193.272209519847,0.82347231736926,4.794332320266918,0.0,0.2764601535159018,0.023717521174051185,0.009487008469620474,0.9973772201820821,0.006556949544794842,0.9973987732724913,0.009284884989112988,-0.018936284596630517,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,14,380.8844548010429,-92.60678343245182,391.9808467856468,1.7455753323585823,3.7263047576052126,0.0,0.2764601535159018,0.005896116937625003,0.002358446775050001,0.9993479834425106,0.0016300413937235172,0.9993493128258796,-0.0063289409331698625,-0.009109371737587472,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
2,20000.0,0.2,5.0,2e-05,disk,500.0,15,18.505854486939313,320.7759679008625,321.3093341828509,1.1544766421536912,3.206865173735569,0.0,0.2764601535159018,0.009311135844674866,0.0037244543378699463,0.9989703367819895,0.0025741580450262297,0.9989736533362441,-0.010469712347139244,-0.004969953936207387,-0.05181894047213642,-0.0642725733514892,0.08256007677368873,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,1,-276.2960662079533,-301.16391589035004,408.70431908214465,0.6990373630480189,3.141532638458605,0.0,0.2764601535159018,0.005313553547880031,0.0021254214191520127,0.9994124056681752,0.001468985829561878,0.9994134852616393,-0.003718822250242028,-0.0014809333538399983,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,2,-267.1442361700534,-400.7625696998154,481.639574984532,1.5209177716736402,2.875948805207084,0.0,0.2764601535159018,0.0034245149945001073,0.001369805997800043,0.9996213032235612,0.0009467419410970073,0.9996217515533933,-0.005575375573298933,-0.000637882897231694,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,3,-308.9615888388954,-65.83760275994378,315.89848577514704,0.4660737220951971,3.6678338432593818,0.0,0.2764601535159018,0.009655561267737102,0.0038622245070948405,0.9989322488198557,0.0026693779503607945,0.9989358154110484,-0.0030005564670675094,-0.0038129862379376687,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,4,-85.83267277925084,-278.9324448421583,291.83995014742857,2.5888233799764375,1.908149795724747,0.0,0.2764601535159018,0.011379135704783563,0.004551654281913426,0.998741648958471,0.0031458776038227436,0.9987466034536407,-0.020820481579800227,0.02399359238957419,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,5,414.6122962192773,146.40736305587845,439.70270880811904,2.0601892983232553,0.12538150772925788,0.0,0.2764601535159018,0.004396789422158734,0.0017587157688634936,0.9995137851685492,0.0012155370786270968,0.9995145242928439,0.00854389880573347,0.004719513695684895,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,6,65.96592231687382,-31.338636438868573,73.03158933614559,0.8034155802213081,5.98200677685022,0.0,0.2764601535159018,0.07586203940328563,0.030344815761314255,0.9916108675762153,0.02097283105946174,0.9918326332289653,0.06607237324334173,0.0038484826706719974,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,7,-431.3628092699192,48.49798517345467,434.08055449089323,0.8504819936268535,5.267484476872353,0.0,0.2764601535159018,0.00454901341489583,0.001819605365958332,0.9994969516211888,0.0012576209470279978,0.9994977428241122,0.0033527295277306058,-0.002477816664243249,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,8,-25.61167574046138,490.1874479125523,490.85608076630325,0.5682580933996545,0.8615779520511507,0.0,0.2764601535159018,0.0032443219666847076,0.001297728786673883,0.9996412297004141,0.0008969257489646668,0.9996416320825956,0.0006429262479613232,0.001879415924142893,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,9,177.91831502619587,-35.03864560953548,181.33569286798254,1.0868888294244423,6.037689483388375,0.0,0.2764601535159018,0.026161039978124762,0.010464415991249906,0.9971070059486048,0.0072324851284880165,0.9971332359082835,0.030462250974073696,0.003913085099587098,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,10,379.6589623745351,-72.67506637018336,386.55218662325433,1.0140752271686648,5.216531169952937,0.0,0.2764601535159018,0.006100478749844673,0.002440191499937869,0.999325384283319,0.001686539291702555,0.9993268074497881,0.005151368731619109,-0.004232898070130329,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,11,227.33267808608525,151.96229877415232,273.44594854288187,1.1405238390075645,3.6216006150768414,0.0,0.2764601535159018,0.01294446278411947,0.005177785113647788,0.9985685487326086,0.003578628168478546,0.9985749611809402,-0.010426035598476083,-0.012035510749646755,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,12,123.36722501664613,-29.350703712913127,126.81063053526312,0.6865071072373115,3.165446045425035,0.0,0.2764601535159018,0.042570525549111185,0.017028210219644475,0.9952923783885761,0.011769054028559899,0.9953619588426693,-0.029217748969195184,-0.012096792156720272,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,13,22.93131658914926,-128.240302492168,130.27440448451316,2.006016760824985,4.867013114986154,0.0,0.2764601535159018,0.04117808288204887,0.016471233152819547,0.9954463603539753,0.011384099115061759,0.9955114535024887,0.044691575852741736,-0.07739091073711368,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,14,147.27796658103762,-114.52475049484399,186.56558609816415,0.5630920615484234,4.478805759709232,0.0,0.2764601535159018,0.025053062856015603,0.010021225142406243,0.997229530558713,0.006926173603217611,0.9972535828459745,0.0021257088193330437,-0.01508672295266827,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,15,-281.276813509791,248.73911418747232,375.4834120770052,2.7643218137177374,3.8160168332584306,0.0,0.2764601535159018,0.006542532430268717,0.0026170129721074867,0.9992765001919781,0.0018087495200548556,0.9992781371623993,-0.009646306471661918,-0.016938802788121054,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,16,-266.2994158214905,240.06230261627852,358.53212966803517,1.3001110386408254,2.715422250708375,0.0,0.2764601535159018,0.0072920509260227745,0.00291682037040911,0.9991936153926184,0.0020159615184540303,0.9991956490809073,-0.010207390266455391,0.00048707399986640563,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,17,-359.92651800147655,-228.8382085434969,426.5138028834052,0.502464765981524,0.7917572417353541,0.0,0.2764601535159018,0.0047632586380976245,0.0019053034552390497,0.9994732595142702,0.0013168512143244147,0.9994741270194044,0.001003990875726968,0.002375653498106946,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,18,133.06766286442493,-337.91764497865194,363.17397716262457,2.4168127881115806,2.782391148747313,0.0,0.2764601535159018,0.007077489526489704,0.0028309958105958814,0.9992173424635998,0.0019566438410005306,0.9992192581886817,-0.01843355768663596,-0.0003566729814679019,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
3,20000.0,0.2,5.0,2e-05,disk,500.0,19,-94.17885309198284,-455.84754265047656,465.47463788073276,0.9554599646333941,1.2805762839891348,0.0,0.2764601535159018,0.0037678225761188736,0.0015071290304475495,0.9995833388768742,0.0010416528078145044,0.9995838816231543,-0.0003457134496158219,0.0038634999473130837,0.05065483476581264,-0.10146761236417337,0.11340894428588041,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,1,-273.70244559981694,171.66523672750068,323.0820054228177,1.083971953073068,2.8100324490892925,0.0,0.2764601535159018,0.009201418458471762,0.003680567383388705,0.9989824697761628,0.0025438255595931557,0.9989857085907483,-0.010741745883619749,-0.0004987724405065551,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,2,-64.70474488463941,98.90141911481716,118.18711737541868,1.3177432770364623,2.9886722510561095,0.0,0.2764601535159018,0.0463239126779651,0.01852956507118604,0.994877313595837,0.012806716010407462,0.9949597384229377,-0.06456106771317718,-0.01407919495613575,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,3,-110.76804349427537,39.84656290598595,117.71706773008906,1.4138955518275242,4.230271837339676,0.0,0.2764601535159018,0.04654116609628788,0.018616466438515156,0.9948532888304845,0.012866777923788833,0.99493649057162,-0.008141569939633407,-0.07076735429507884,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,4,-325.6397939471545,93.04199680617064,338.67106249519554,0.5478487218609628,0.9203009505102167,0.0,0.2764601535159018,0.00829842954213929,0.003319371816855716,0.9990823259579357,0.002294185105160723,0.9990849600143201,0.0013180370183423628,0.0047204243728312745,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,5,147.13957250556007,302.39517159121647,336.2928687896909,1.7737909222228485,1.600559368477481,0.0,0.2764601535159018,0.008429324505089037,0.003371729802035615,0.9990678510613151,0.002330372346712268,0.9990705689086975,-0.006394522605950284,0.01479595211372821,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,6,-185.92309906621765,270.8968282751069,328.5612428998578,1.1095917949006053,3.243146838354522,0.0,0.2764601535159018,0.008871652558234074,0.00354866102329363,0.9990189366287243,0.002452658428189135,0.9990219473445778,-0.009415253419366111,-0.0048969629678363045,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,7,379.2279118814148,291.1885273560723,478.1261001176741,0.23280651803546326,5.236695733586177,0.0,0.2764601535159018,0.0034960873446449846,0.001398434937857994,0.9996133884623978,0.000966528844005554,0.9996138557319435,0.0006890290029162102,-0.0005424738452481817,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,8,-415.32111718330555,16.3726566541628,415.6437107238651,0.6719965600050315,2.6469131591858157,0.0,0.2764601535159018,0.005091071442724837,0.002036428577089935,0.9994370086429536,0.001407478392616132,0.999437999698131,-0.0036621996255712316,0.00042517712456808653,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,9,-188.10676757547645,426.46490586171154,466.10779004360444,0.8993685391943511,1.5115568201381748,0.0,0.2764601535159018,0.0037536816211914854,0.0015014726484765943,0.9995849026411022,0.0010377433972444173,0.9995854413202407,-0.001145028640611281,0.003452591567588696,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,10,146.29332555484046,5.484624908780811,146.3961003998554,0.8806099796099425,3.045759187352153,0.0,0.2764601535159018,0.03543733698353883,0.014174934793415531,0.9960811953509344,0.009797011622663889,0.9961293737103033,-0.03247467390460296,-0.009156993360565744,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,11,-70.21929571897786,275.7035637717725,284.5051925145217,1.4830727883206671,1.5155777438030584,0.0,0.2764601535159018,0.011974875547767282,0.0047899502191069135,0.9986757696270921,0.0033105759322695615,0.9986812568348663,-0.006060731942554618,0.018168732637425612,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,12,342.0483292589955,257.8141144638832,428.32835204509456,0.6139453024957632,3.8109364490134623,0.0,0.2764601535159018,0.00471087228540813,0.001884348914163252,0.9994790526099129,0.0013023684752177388,0.9994799011334117,-0.0015546734545043516,-0.0027011856737760376,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,13,473.5656507304342,-156.3619738284554,498.71183303714594,2.695307588404742,0.5215861242012635,0.0,0.2764601535159018,0.0030989494957531956,0.0012395797983012784,0.9996573055786664,0.000856736053333955,0.9996576727027428,0.005585235456338814,0.007056166441396222,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,14,353.77995779795884,-353.0660167868668,499.81583683319764,0.9412726844095181,1.77183421324873,0.0,0.2764601535159018,0.0030790995363874133,0.0012316398145549654,0.9996595006677919,0.0008512483305204064,0.9996598631029953,-0.0017130667864601655,0.002610749613893104,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,15,110.54283603570966,277.36382202493957,298.5806563846696,0.5430650553802977,1.753024918441184,0.0,0.2764601535159018,0.010862230233639967,0.004344892093455987,0.9987988104648331,0.0030029738379171752,0.998803324803155,-0.0033773685665044015,0.005390238798144684,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
4,20000.0,0.2,5.0,2e-05,disk,500.0,16,-172.99541059291667,-371.08650985440846,409.4296152968638,4.360956103495009,2.9102724359790604,0.0,0.2764601535159018,0.0052897961426181936,0.0021159184570472777,0.9994150328585376,0.001462417853656051,0.9994161028168449,-0.024589368151591042,-0.0036590673665212754,-0.15078387663580553,-0.038459277341608145,0.15561135391403982,0.9748072424801569,20260219
